Date,QMJ,MKT-Rf,SMB,HML,UMD
1986-12-08,,-0.0020276096156212698,-0.0025615785174237186,-2.658531581805831e-05,0.0025671452204454135
1986-12-09,,-0.005035840058241148,0.002203957522151739,0.002006329401110925,0.002298574170006639
1986-12-10,,0.004094876883206395,-0.005558326013979451,0.00014692527598271667,-0.0009726497682818226
1986-12-11,,-0.003475144495723131,0.004811220830248012,0.0011961979867678386,0.0008524124074999861
1986-12-12,,-0.0006729109360704571,-0.00122480299919169,0.005613392098032929,-0.002505083729913734
1986-12-15,,-0.0006911274826745183,-0.006843641426114384,0.0037699090222825804,-0.0036549058223023668
1986-12-16,,0.003364245503538943,-0.004528373301200237,-0.0016505130371303,0.0010139642251509819
1986-12-17,,-0.005457827989683749,0.004595461663906765,-0.00012032855406262299,0.002895500825200726
1986-12-18,,-0.003464275417160998,0.0006289152822656055,0.0005578845346372332,0.0009899067522747636
1986-12-19,,0.007985851317882686,8.33144847081807e-05,-0.001024665405697521,-0.001230407052799057
1986-12-22,,0.0016171399117512989,-0.002374174229574662,0.004436693243876271,-0.002210951041448584
1986-12-23,,-0.004403497104590995,0.0015518226945188068,0.001246154774060061,-0.0014844730417870862
1986-12-24,,0.0013996543600116693,0.0019919909926898204,-0.0009437717971638802,-0.0018221186201819056
1986-12-25,,-0.00018067592991874418,2.73673758486372e-06,-1.51195864880528e-06,-8.2432024709116e-07
1986-12-26,,0.0028823493464060937,0.0005463892043236114,-0.0013338724533968594,0.0011497355520258576
1986-12-29,,0.002182463897102808,0.0011916303603271177,0.000884854871317626,0.0016651291513517027
1986-12-30,,-0.0026907076418920296,0.0020098820333917704,-0.0026603266117683037,-0.001015584199593213
1986-12-31,,8.83249928725113e-05,0.010193467040861187,-0.0011877592241751002,-0.002260672711619011
1987-01-01,,-0.00022545147990199883,6.29068627191466e-06,1.9630465826054e-07,4.6016421419437e-07
1987-01-02,,0.008291153479468228,-0.0009984644992617414,0.000669343598380922,-0.002055540146726575
1987-01-05,,0.014520319175007743,-0.0015352767624158836,-0.002821961735860327,-0.0016326529044281546
1987-01-06,,0.007614993899423808,0.003177139991331644,-0.0041867111249349505,-0.0031879675613086067
1987-01-07,,0.005664094168169883,0.0016105257279915505,-0.004713258315256791,0.0012977442793873095
1987-01-08,,0.003137322308597576,0.0025728286662056485,-0.003575405982067394,0.0007860668510642245
1987-01-09,,0.0022186941105992184,0.0013375191430917356,0.002111209193734557,-0.0004189713267982684
1987-01-12,,0.007163427326491357,0.003914392580206136,0.003532111062220885,-0.0013347648958275393
1987-01-13,,0.0005209824915580003,0.0031961794966729384,0.000850132862731427,0.0023374186877911686
1987-01-14,,0.01376587034050189,0.00019994408411164383,-0.005467759601203201,-0.0013029446263241925
1987-01-15,,0.010700695254753643,-0.0013299224851707008,-0.006432987027515875,-0.0010621717627558253
1987-01-16,,0.007059098046006417,-0.009035545354255272,0.0005127406983837018,0.001858136867261879
1987-01-19,,0.013361914752975258,-0.00485585808615694,-0.009414628150976016,0.0016097073713060644
1987-01-20,,-0.005774859206690096,-0.0006498371065462987,0.004595068471107072,0.0045089283759802735
1987-01-21,,-0.0021532836708975617,-0.0031369327070258513,-0.0004617427133863175,-0.0007723329785712788
1987-01-22,,0.015390670848819689,-0.01443408552213278,-0.006929557334595498,-0.0012380820611833116
1987-01-23,,-0.006238099613559172,0.006915497952498594,0.003637446482437778,0.0056096565683489245
1987-01-26,,-0.0018057162533026913,-0.0036430714885737304,0.003443295059842871,0.0003988150028570479
1987-01-27,,0.013905961712344466,-0.0074184881233846905,-0.006598449399685555,-0.001092577725338315
1987-01-28,,0.00543090254825925,-0.0019874919196166086,-0.0015749292602571135,0.0005521372275875694
1987-01-29,,-0.0008695415936028646,0.004028862807610207,0.005148100464705797,0.0022864619421481395
1987-01-30,,-0.0023584779885356217,0.0014979814406978766,0.0018290625153329243,0.0028302553610501805
1987-02-02,,0.009157055685086523,0.0011774350009894005,-0.002859316865806814,0.0017976021350962082
1987-02-03,,-0.0019148224735864733,0.006511009226633476,-0.001784998755478287,-0.0027717324369084103
1987-02-04,,0.005162645375454569,9.043102546199707e-05,-0.001138363869878849,-0.003993076138259834
1987-02-05,,-0.00130766007498623,0.0013071598857232085,-0.003125445657041011,-0.005123648033773246
1987-02-06,,-0.0038330613794235286,0.006166594788665868,-0.00042946779601281,-0.003568807539402492
1987-02-09,,0.0028240280588416786,0.004273848278710215,-0.0015786303035328097,-0.0007569702421447214
1987-02-10,,-0.002106574438040133,0.007175291417235622,-3.068878901261009e-05,0.00013785470056497582
1987-02-11,,0.0025409972621561272,0.0009686960513692684,-0.007937210466873039,-0.0008820251339723265
1987-02-12,,-0.00376923077865463,0.00659991380600167,-0.004726579925922849,0.001052998544475277
1987-02-13,,0.0009102328701609359,-0.006735799404448331,-0.008414482756027948,-0.002354260199725157
1987-02-16,,-0.0005540081252307045,-4.492623693911548e-05,-2.277078964321921e-05,-0.003961180265014471
1987-02-17,,0.010447630089621972,-0.006644822661137971,-0.011115613801245797,0.002077981986441647
1987-02-18,,0.003902322415029202,-0.0009405122424615107,0.0031092025630129736,-0.0002139076857142317
1987-02-19,,0.0036252845519899163,-0.0006651138630305868,0.0005240069963597754,-0.0015389579633940831
1987-02-20,,-6.550141471151848e-05,0.002093524482895219,0.000248693748052641,0.00045174272726176707
1987-02-23,,-0.008669385138403277,0.005303781614211463,-0.0018654853220782478,-0.00048188070918253243
1987-02-24,,0.00523388453226511,0.0011075363516801439,-0.005772909454957397,0.009281161666704682
1987-02-25,,0.003636548978925535,0.0026382104760628404,-0.009062339605849914,0.0032876423662847195
1987-02-26,,0.002536584905333589,0.004727124387791726,-0.004111814057317463,0.004431003183322274
1987-02-27,,0.0022640495854844194,0.000567020222835392,-0.0011730197740871526,0.0003240620970443329
1987-03-02,,0.011746516538357085,0.003242978988919428,0.002490551690583158,0.0037538430346490933
1987-03-03,,0.0029640561135081387,-0.003648564515451244,0.00296156451246427,0.004703985131750489
1987-03-04,,0.008161407096823434,-0.006307682939491776,-0.0025737230419047713,0.0037419688443315778
1987-03-05,,0.0038160787181059845,-0.002344033631020457,-0.0016513486377607444,0.003181412317065307
1987-03-06,,0.0055732926516198645,0.001903798405984513,0.0037217417452692515,0.0017794274636709292
1987-03-09,,-0.0032818699536249366,0.0033136529778478034,0.0024067798681343174,-0.005183362950881952
1987-03-10,,0.0037983852611320904,-0.0014655877901688756,-0.003498565114188344,-0.0016573591225526694
1987-03-11,,0.00013268605911734977,0.004813979911276539,-0.0009334790600002543,0.0008302014797176615
1987-03-12,,0.004268891315181716,0.0019498491767915285,0.0012819201079215317,-0.002405369212895032
1987-03-13,,0.004999795048145741,0.003300808382185559,0.003364779629149619,0.000596148505201492
1987-03-16,,-0.001027436159599125,0.0016963318478851672,0.0011723198218895432,-0.000646038817455041
1987-03-17,,0.009825601767114826,-0.006990228827332338,-0.0007559965667768751,0.006344385243663808
1987-03-18,,0.004344598295416444,-0.0002695978321247597,0.0035039330404978268,0.003019378884989006
1987-03-19,,-0.00182183792637993,-0.0018613461342932773,-0.0022643056457876923,-0.0004422100926766961
1987-03-20,,0.005432198505709743,-0.004129725323871773,-0.0011155650956083335,0.0004617686541386386
1987-03-23,,0.008916380567633955,-0.009239246691321944,-0.0002461989829339836,0.0019925019447965733
1987-03-24,,0.004560611444098514,-0.001435100813177738,0.0007944510093963039,0.003996296383822507
1987-03-25,,-0.0014375443699583064,0.003668082678689856,0.0006131760436420917,0.002812346214519556
1987-03-26,,0.002423755384141696,0.001755590897130419,0.004420922064351938,0.005390777988322836
1987-03-27,,0.005050334291149539,0.01145607781292151,0.0032307725287927425,0.00975528825899965
1987-03-30,,-0.013089130344014032,0.00421241703948518,0.004299757517859239,0.005625982306601236
1987-03-31,,0.0003200423482637889,0.00020103764098264082,-0.002434199268187452,-0.0015185078528665344
1987-04-01,,0.0036279626623437187,-0.005099082071664624,-0.0005500791304828208,0.002423073823926697
1987-04-02,,0.0046558185513399806,0.0036399084423787984,-5.608393296052365e-05,-0.0010000084857827727
1987-04-03,,0.013839273944441736,-0.00791711494885379,-0.006288302249757787,0.0038811256262814473
1987-04-06,,0.006432437886759211,-0.0020171974986428766,-0.0009247642614511647,0.0062140005270560125
1987-04-07,,-0.004043586979303731,0.008684808646709827,0.002937742788952634,6.272237312279059e-05
1987-04-08,,-0.0004309416161559505,-0.0002528748385084576,-0.0015849403242591742,0.0032165391826807378
1987-04-09,,0.002274792781395057,0.007835305562470774,-0.002476444218323521,0.005266525375180416
1987-04-10,,0.013416905073468094,-0.00021733426308875636,-0.0014807072592094134,0.011518092086264151
1987-04-13,,-0.011766669234235092,0.008351236096264833,-0.00017761468480196767,0.00402021263325841
1987-04-14,,0.006327200351108654,-0.001312484187071085,-0.0017290718882257364,0.009594453929826573
1987-04-15,,0.007271667394688737,-0.010471231617769795,0.000791181639895586,0.008493288142366764
1987-04-16,,0.0072019093216696296,-0.004117832111957771,0.006034176545860091,0.0009345700613243598
1987-04-17,,0.0012366239737887624,6.9979900807129e-07,1.24973441839162e-06,0.00386236110016341
1987-04-20,,-0.0012618459763401042,-0.00037172410955281277,0.002476141389112668,-0.005263714000160771
1987-04-21,,0.007519080841015881,-0.019120823935202272,-0.0033059383582888812,0.003912223336049515
1987-04-22,,-0.006091934700852734,0.01559174180317924,-0.0009362337416795336,0.0007085129921943917
1987-04-23,,1.035829773845092e-05,-0.0011958599387188293,0.0006744083547146177,0.00022833035161910504
1987-04-24,,0.0027633125318221987,0.007055382129329359,0.001859926644168985,-0.004722424040190212
1987-04-27,,-0.01300469079555229,-0.007423525588383813,0.0021384142032678834,-0.012888492311593173
1987-04-28,,-0.005601127066494158,-5.44106153407774e-06,-0.0010326674996907752,-0.006473005584484073
1987-04-29,,0.0036687259564127527,-0.002637155978085061,0.0011084220751192025,0.0010659661146926722
1987-04-30,,0.00936580742074743,-0.003924122549172567,0.0009465644005294762,0.00330221603789375
1987-05-01,,0.00908372264025719,0.0005154007190618043,0.0010276772635969223,0.003415790137327754
1987-05-04,,0.005712236315554554,-0.005018849675376826,-0.0008626775401404239,0.004051355945702247
1987-05-05,,0.01307175955567205,-0.010845442094029253,-0.0024877187820912935,0.0022942995663754475
1987-05-06,,0.000988389710439219,-9.95790416914917e-05,0.006647277665608388,0.004515279882855121
1987-05-07,,0.0019746611760977422,0.003735613553586834,0.0048825607126587005,0.001630002234520929
1987-05-08,,0.004354266740004633,0.004450513098011514,0.001893480015015136,0.0038585167956495456
1987-05-11,,-0.0009631779288102206,0.00633251511492573,0.003230715023799777,-0.00036301353934850897
1987-05-12,,-0.002162953393146757,-0.004614759630571818,-0.0009829619671374028,-0.004002059171399316
1987-05-13,,-0.004258661069005834,-0.0003526993100077999,-0.004699797223051041,-0.009734048879485662
1987-05-14,,0.004789994719966566,0.0018826536739279863,-0.0014039285231104213,-0.0017803630433375376
1987-05-15,,-0.007589905382960146,0.010806305868091242,0.0018935478448690224,0.0002877444171518036
1987-05-18,,-0.009496797763798396,-0.005307183744080036,0.0028590938267224935,-0.004543258932692591
1987-05-19,,-0.011837814034876337,0.011220157592215306,-0.00027545058765063014,-0.009215945201557585
1987-05-20,,-0.015773441561804297,-0.0014973788796281383,-0.0030206253233744113,-0.015951770468649016
1987-05-21,,0.003440235109391624,-0.0019483673244182773,-0.0038782439129007736,0.001662771123702874
1987-05-22,,0.006975813940782221,-0.0050849664344575175,0.002057314165217083,0.006928068553005222
1987-05-25,,0.006208839949042874,4.303649206345263e-05,6.32213416501203e-05,0.005274675994962759
1987-05-26,,-0.002524772178197483,-0.01262319170621147,-0.001991797084382351,-0.012494127312599647
1987-05-27,,-0.004026030554499927,0.0021716044485656136,-0.002100970786664848,-0.015482337204755165
1987-05-28,,-0.00011904271384137187,-0.004580054887757946,-0.003996568313010833,-0.0003498883008536532
1987-05-29,,0.0030155025429915044,0.005577464201548872,0.0030866737022725715,-0.004207043313185204
1987-06-01,,0.00042483935544145,-3.675534348623543e-05,0.0032567760116154892,0.00038988675240657616
1987-06-02,,0.005389395621494995,0.0032022990953746422,-0.0018353923112790556,-0.001949188222960271
1987-06-03,,0.0053613211006280906,-0.009298236114183329,-0.0014167253445183687,0.0005825498174643143
1987-06-04,,0.002281028664582537,-0.003060725233171284,-0.00025487360325881413,-0.004200697742441068
1987-06-05,,-0.0008176496042304604,0.004352316103463082,2.401030385906001e-05,-0.0010269196517385464
1987-06-08,,0.006712873097081341,-0.0062203007142566935,-0.0004050926967707286,-0.0005996283136915673
1987-06-09,,0.005025657960257236,0.0008161101911818649,-0.0034856191414093136,0.002341148743267383
1987-06-10,,0.009270101946118185,0.0002432710272030741,0.00030260030097356864,0.013846946247519898
1987-06-11,,0.0046300931635451835,-0.002204287322758665,-0.0005455349380876378,-0.00995575223169515
1987-06-12,,-0.00012788875583180035,-0.004924944232909415,0.0004991745307971835,-0.008254587741225585
1987-06-15,,-0.004006799173787436,-0.003940936427949543,-0.00014905598096123462,-0.00941924601828798
1987-06-16,,0.0017962347109470819,-0.0022780854466088454,-0.0008140038108262102,-0.001671858315309898
1987-06-17,,0.0018397207829474872,0.0010283451320916644,-0.00067668737403768,0.0006450597106691111
1987-06-18,,-0.004301484766420506,-0.002086193677421155,0.0012534455757509332,-0.0018382859474471505
1987-06-19,,-0.0072310023009552115,-0.0012107337593782244,0.001897274569769933,-0.014476470741957018
1987-06-22,,-0.01045289009758858,-0.005774451451398022,-0.002368218319234397,-0.010402514892381328
1987-06-23,,2.891841853517437e-05,0.0008162910215238283,0.0014796749319244279,-0.013298780440202036
1987-06-24,,4.468480689823868e-05,0.0034777701587035427,-0.0004650380996640024,0.001093341988977579
1987-06-25,,0.0028884077870582315,-0.004509146145177671,0.0011931785957997613,0.0008453753406473085
1987-06-26,,-0.005605440726699271,0.0031940239707315705,0.0014259928953403347,0.0007150257674739266
1987-06-29,,-0.009455640794074006,-0.0010146309890389702,0.005425787398487137,0.006022490699668588
1987-06-30,,-0.010154748401091013,0.009661974976401201,0.00535776376675461,-0.012189036171368704
1987-07-01,,-0.0007179126580001283,-1.61556787990791e-06,0.0015306879679423346,0.0021515694801355584
1987-07-02,,0.007799947740201333,-0.0034077629787506295,-0.0009174263776547913,0.005427775453276292
1987-07-03,,-0.00603747512624265,-1.900699813647038e-05,-5.576718801632617e-05,-0.004603859309010989
1987-07-06,,-0.010589668980886003,0.00023525003266070923,0.0020725664964556436,-0.006727816344482571
1987-07-07,,0.0036140716097109197,-0.0034135853784193573,0.009348799927262978,0.008718760771835834
1987-07-08,,-0.00419005632937176,0.0015218224925772949,0.0012671673059411752,0.00341063735964617
1987-07-09,,0.003175744721009608,0.004679533926151071,-0.00019186555017363058,0.00392797235895712
1987-07-10,,0.0034881900452574896,-0.0017239845726535615,0.0007730855959270338,0.0005765895295135382
1987-07-13,,0.0003963895736361318,0.002409841200715983,0.0016947018032162813,0.0020046542682678205
1987-07-14,,-0.0006147550066068882,-0.0021537274229671073,-0.0021757348105986337,0.0008557153079673892
